GEO_ID,State,County,POPESTIMATE2019,Est. Med HH Income (2018 Dollars),Margin of Error,Lat,Lng
0500000US21239,Kentucky,Woodford County,26734,62629,3641,38.0721662,-84.7315563
0500000US22001,Louisiana,Acadia Parish,62045,41177,3101,30.2297347,-92.38136209999999
0500000US22003,Louisiana,Allen Parish,25627,41009,2733,30.5887484,-92.8577105
0500000US22005,Louisiana,Ascension Parish,126604,76589,3279,30.2017295,-90.9438468
0500000US22007,Louisiana,Assumption Parish,21891,44744,6150,29.9232544,-91.09693999999999
0500000US22009,Louisiana,Avoyelles Parish,40144,38077,3142,30.9711824,-92.0665197
0500000US22011,Louisiana,Beauregard Parish,37497,50738,3694,30.7611484,-93.33889169999999
0500000US22013,Louisiana,Bienville Parish,13241,30300,2523,32.4107403,-93.0175712
0500000US22015,Louisiana,Bossier Parish,127039,53806,2020,32.7551322,-93.66232389999999
0500000US22017,Louisiana,Caddo Parish,240204,40866,1194,32.6136798,-93.86553029999999
0500000US22019,Louisiana,Calcasieu Parish,203436,49452,1371,30.2089286,-93.33889169999999
0500000US22021,Louisiana,Caldwell Parish,9918,32174,5773,32.0669717,-92.0665197
0500000US22023,Louisiana,Cameron Parish,6973,55000,13852,29.8434436,-93.17796589999999
0500000US22025,Louisiana,Catahoula Parish,9494,38854,7020,31.7053083,-91.9099238
0500000US22027,Louisiana,Claiborne Parish,15670,27303,2774,32.7722557,-93.0175712
0500000US22029,Louisiana,Concordia Parish,19259,31813,5909,31.4808983,-91.63721500000001
0500000US22031,Louisiana,De Soto Parish,27463,44230,3092,32.0310567,-93.66232389999999
0500000US22033,Louisiana,East Baton Rouge Parish,440059,52719,1110,30.5693593,-91.09693999999999
0500000US22035,Louisiana,East Carroll Parish,6861,21161,2639,32.7570923,-91.2506002
0500000US22037,Louisiana,East Feliciana Parish,19135,48129,4526,30.8458948,-91.02032240000001
0500000US22039,Louisiana,Evangeline Parish,33395,32180,2394,30.7821781,-92.38136209999999
0500000US22041,Louisiana,Franklin Parish,20015,35466,2176,32.0737103,-91.5983959
0500000US22043,Louisiana,Grant Parish,22389,40792,2359,31.6943716,-92.539603
0500000US22045,Louisiana,Iberia Parish,69830,45274,2488,29.4992629,-91.7538817
0500000US22047,Louisiana,Iberville Parish,32511,47797,5222,30.2899179,-91.4048249
0500000US22049,Louisiana,Jackson Parish,15744,38523,4546,32.2399791,-92.539603
0500000US22051,Louisiana,Jefferson Parish,432493,52558,831,29.6498691,-90.11206960000001
0500000US22053,Louisiana,Jefferson Davis Parish,31368,39653,2929,30.2672346,-92.8178291
0500000US22055,Louisiana,Lafayette Parish,244390,54726,1425,30.1895142,-92.02731899999999
0500000US22057,Louisiana,Lafourche Parish,97614,53089,1955,29.6952295,-90.52578229999999
0500000US22059,Louisiana,LaSalle Parish,14892,36868,3549,31.7002461,-92.2236667
0500000US22061,Louisiana,Lincoln Parish,46742,34154,2582,32.598888,-92.6983868
0500000US22063,Louisiana,Livingston Parish,140789,63159,2432,30.4340146,-90.6773046
0500000US22065,Louisiana,Madison Parish,10951,27810,2807,32.4401578,-91.28910359999999
0500000US22067,Louisiana,Morehouse Parish,24874,33333,2531,32.796224,-91.7538817
0500000US22069,Louisiana,Natchitoches Parish,38158,27795,1572,31.6801229,-93.17796589999999
0500000US22071,Louisiana,Orleans Parish,390144,39576,882,29.95106579999999,-90.0715323
0500000US22073,Louisiana,Ouachita Parish,153279,41314,1193,32.4271852,-92.2236667
0500000US22075,Louisiana,Plaquemines Parish,23197,52386,5481,29.3240045,-89.4742177
0500000US22077,Louisiana,Pointe Coupee Parish,21730,44269,3795,30.6102166,-91.5983959
0500000US22079,Louisiana,Rapides Parish,129648,44852,1596,31.1461104,-92.539603
0500000US22081,Louisiana,Red River Parish,8442,33446,6568,32.0842949,-93.3792057
0500000US22083,Louisiana,Richland Parish,20122,34422,5064,32.3887281,-91.7928402
0500000US22085,Louisiana,Sabine Parish,23884,39465,2575,31.4893252,-93.5003454
0500000US22087,Louisiana,St. Bernard Parish,47244,46011,2745,29.879791,-89.3226954
0500000US22089,Louisiana,St. Charles Parish,53100,66620,2567,29.9273657,-90.3371889
0500000US22091,Louisiana,St. Helena Parish,10132,39895,6619,30.8021866,-90.6773046
0500000US22093,Louisiana,St. James Parish,21096,50661,3298,30.0179292,-90.7913227
0500000US22095,Louisiana,St. John the Baptist Parish,42837,54821,4413,30.1118331,-90.4879916
0500000US22097,Louisiana,St. Landry Parish,82124,33288,2619,30.6036535,-92.0665197
0500000US22099,Louisiana,St. Martin Parish,53431,47974,3530,30.2395901,-91.7538817
0500000US22101,Louisiana,St. Mary Parish,49348,40485,1543,29.502976,-91.44346900000001
0500000US22103,Louisiana,St. Tammany Parish,260419,67706,1782,30.4357418,-89.9253233
0500000US22105,Louisiana,Tangipahoa Parish,134758,46297,1962,30.6194521,-90.37483540000001
0500000US22107,Louisiana,Tensas Parish,4334,23870,2634,32.077218,-91.28910359999999
0500000US22109,Louisiana,Terrebonne Parish,110461,48866,2239,29.2299682,-90.7532809
0500000US22111,Louisiana,Union Parish,22108,43083,4908,32.7859102,-92.38136209999999
0500000US22113,Louisiana,Vermilion Parish,59511,50690,2701,29.8601413,-92.38136209999999
0500000US22115,Louisiana,Vernon Parish,47429,47772,1438,31.1320009,-93.17796589999999
0500000US22117,Louisiana,Washington Parish,46194,34985,2963,30.80392599999999,-90.0746767
0500000US22119,Louisiana,Webster Parish,38340,30358,1979,32.7641355,-93.33889169999999
0500000US22121,Louisiana,West Baton Rouge Parish,26465,60908,4083,30.4751202,-91.3276422
0500000US22123,Louisiana,West Carroll Parish,10830,36528,5377,32.7545792,-91.4821482
0500000US22125,Louisiana,West Feliciana Parish,15568,55510,4719,30.8423123,-91.4048249
0500000US22127,Louisiana,Winn Parish,13904,35398,6284,31.91961239999999,-92.6586401
0500000US23001,Maine,Androscoggin County,108277,51412,1287,44.19124160000001,-70.17070369999999
0500000US23003,Maine,Aroostook County,67055,39824,1210,46.819941,-68.4766064
0500000US23005,Maine,Cumberland County,295003,69708,1111,43.81329789999999,-70.3870587
0500000US23007,Maine,Franklin County,30199,48053,2173,45.0386059,-70.3979538
0500000US23009,Maine,Hancock County,54987,53068,1671,44.5770308,-68.3566919
0500000US23011,Maine,Kennebec County,122302,52929,1484,44.4499153,-69.7038278
0500000US23013,Maine,Knox County,39772,55402,1899,43.9969995,-68.9242652
0500000US23015,Maine,Lincoln County,34634,55180,2509,44.108282,-69.511031
0500000US23017,Maine,Oxford County,57975,47275,1817,44.4906897,-70.7840564
0500000US23019,Maine,Penobscot County,152148,49374,1640,45.3230777,-68.5806727
0500000US23021,Maine,Piscataquis County,16785,39470,1873,45.70498569999999,-69.3375071
0500000US23023,Maine,Sagadahoc County,35856,62131,2508,43.8171265,-69.7825531
0500000US23025,Maine,Somerset County,50484,42491,2161,45.5913402,-69.9999212
0500000US23027,Maine,Waldo County,39715,51564,1933,44.5106837,-69.20778960000001
0500000US23029,Maine,Washington County,31379,41384,1570,44.98493149999999,-67.6776835
0500000US23031,Maine,York County,207641,65538,1510,43.4132697,-70.6702521
0500000US24001,Maryland,Allegany County,70416,44065,1148,39.6255251,-78.6114999
0500000US24003,Maryland,Anne Arundel County,579234,97810,1299,38.9530109,-76.5488232
0500000US24005,Maryland,Baltimore County,827370,74127,922,39.4647665,-76.7336521
0500000US24009,Maryland,Calvert County,92525,104301,3548,38.49495030000001,-76.5025742
0500000US24011,Maryland,Caroline County,33406,54956,2419,38.9105018,-75.8533954
0500000US24013,Maryland,Carroll County,168447,93363,1867,39.5423418,-77.0564464
0500000US24015,Maryland,Cecil County,102855,72845,2208,39.5739403,-75.94632399999999
0500000US24017,Maryland,Charles County,163257,95924,2651,38.5221781,-77.10249019999999
0500000US24019,Maryland,Dorchester County,31929,52145,4243,38.4152819,-76.17837390000001
0500000US24021,Maryland,Frederick County,259547,91999,1580,39.3844507,-77.4701972
0500000US24023,Maryland,Garrett County,29014,49619,1948,39.5681243,-79.29021329999999
0500000US24025,Maryland,Harford County,255441,85942,1584,39.5838964,-76.3637285
0500000US24027,Maryland,Howard County,325690,117730,2023,39.2873463,-76.964306
0500000US24029,Maryland,Kent County,19422,56009,3890,39.2713804,-76.1319953
0500000US24031,Maryland,Montgomery County,1050688,106287,926,39.1547426,-77.2405153
0500000US24033,Maryland,Prince George's County,909327,81969,837,38.78492110000001,-76.8720961
0500000US24035,Maryland,Queen Anne's County,50381,92167,4671,39.0263572,-76.1319953
0500000US24037,Maryland,St. Mary's County,113510,90438,3303,38.1060259,-76.3637285
0500000US24039,Maryland,Somerset County,25616,42165,3590,38.0862333,-75.8533954
0500000US24041,Maryland,Talbot County,37181,67204,5374,38.7803973,-76.1319953
0500000US24043,Maryland,Washington County,151049,59719,1519,39.641762,-77.719993
0500000US24045,Maryland,Wicomico County,103609,56608,1832,38.3941813,-75.667356
0500000US24047,Maryland,Worcester County,52276,61145,2866,38.1584227,-75.4344727
0500000US24510,Maryland,Baltimore city,593490,48840,715,39.2903848,-76.6121893
0500000US25001,Massachusetts,Barnstable County,212990,70621,1245,41.69909579999999,-70.32091129999999
0500000US25003,Massachusetts,Berkshire County,124944,56674,1559,42.311782,-73.1821623
0500000US25005,Massachusetts,Bristol County,565217,66157,880,41.7938406,-71.1448516
0500000US25007,Massachusetts,Dukes County,17332,71224,12123,41.4039539,-70.6692655
0500000US25009,Massachusetts,Essex County,789034,75878,1022,42.7051144,-70.90712359999999
0500000US25011,Massachusetts,Franklin County,70180,59522,1827,42.530599,-72.61511689999999
0500000US25013,Massachusetts,Hampden County,466372,53403,860,42.1172314,-72.6624209
0500000US25015,Massachusetts,Hampshire County,160830,67044,1955,42.3471357,-72.6624209
0500000US25017,Massachusetts,Middlesex County,1611699,97012,1021,42.467206,-71.2874209
0500000US25019,Massachusetts,Nantucket County,11399,105171,5612,41.2834704,-70.099451
0500000US25021,Massachusetts,Norfolk County,706775,99511,1321,42.17668,-71.1448516
0500000US25023,Massachusetts,Plymouth County,521202,85654,1241,41.9120406,-70.7168469
0500000US25025,Massachusetts,Suffolk County,803907,64582,805,42.3522866,-71.0504229
0500000US25027,Massachusetts,Worcester County,830622,71895,745,42.4096528,-71.8571331
0500000US26001,Michigan,Alcona County,10405,39735,1590,44.6727944,-83.60223979999999
0500000US26003,Michigan,Alger County,9108,46007,4136,46.927418,-86.5087741
0500000US26005,Michigan,Allegan County,118081,59883,1786,42.5709865,-86.3376761
0500000US26007,Michigan,Alpena County,28405,41991,1451,45.0168239,-83.1116742
0500000US26009,Michigan,Antrim County,23324,52589,1768,44.9730441,-85.1769095
0500000US26011,Michigan,Arenac County,14883,40769,1245,43.9973355,-83.67739279999999
0500000US26013,Michigan,Baraga County,8209,42444,2579,46.7352761,-88.3010401
0500000US26015,Michigan,Barry County,61550,61016,2228,42.5354321,-85.35496499999999
0500000US26017,Michigan,Bay County,103126,48005,1473,43.7109732,-84.01674229999999
0500000US26019,Michigan,Benzie County,17766,56639,3148,44.678277,-86.2970998
0500000US26021,Michigan,Berrien County,153401,49135,1239,42.0320742,-86.7416374
0500000US26023,Michigan,Branch County,43517,50536,1543,41.8913835,-85.02334599999999
0500000US26025,Michigan,Calhoun County,134159,47426,1119,42.2073905,-85.02334599999999
0500000US26027,Michigan,Cass County,51787,53571,1744,41.9299158,-86.0121573
0500000US26029,Michigan,Charlevoix County,26143,53207,2248,45.4342853,-85.4374778
0500000US26031,Michigan,Cheboygan County,25276,46161,2100,45.5472257,-84.56362829999999
0500000US26033,Michigan,Chippewa County,37349,44483,2030,46.3117082,-84.59320939999999
0500000US26035,Michigan,Clare County,30950,37369,1443,44.0565054,-84.8567932
0500000US26037,Michigan,Clinton County,79595,67482,1843,42.9663458,-84.5222189
0500000US26039,Michigan,Crawford County,14029,47443,3194,44.6524316,-84.68974949999999
0500000US26041,Michigan,Delta County,35784,46490,2326,45.7124142,-86.98441749999999
0500000US26043,Michigan,Dickinson County,25239,48966,2135,45.9601394,-87.8616098
0500000US26045,Michigan,Eaton County,110268,62474,1179,42.5886496,-84.7733325
0500000US26047,Michigan,Emmet County,33415,54055,1506,45.6418969,-84.9769067
0500000US26049,Michigan,Genesee County,405813,47006,731,43.0777289,-83.67739279999999
0500000US26051,Michigan,Gladwin County,25449,43290,1368,44.0327885,-84.3542049
0500000US26053,Michigan,Gogebic County,13975,38798,3213,46.4392785,-89.92147399999999
0500000US26055,Michigan,Grand Traverse County,93088,61485,1900,44.687984,-85.52002399999999
0500000US26057,Michigan,Gratiot County,40711,44991,1870,43.2836505,-84.68974949999999
0500000US26059,Michigan,Hillsdale County,45605,48392,1547,41.8685961,-84.5222189
0500000US26061,Michigan,Houghton County,35684,42852,2010,47.1211215,-88.5694012
0500000US26063,Michigan,Huron County,30981,46320,1020,43.9466791,-82.82097399999999
0500000US26065,Michigan,Ingham County,292406,50940,799,42.6468943,-84.3542049
0500000US26067,Michigan,Ionia County,64697,54343,2112,42.9892119,-85.02334599999999
0500000US26069,Michigan,Iosco County,25127,42102,1302,44.3340462,-83.63862259999999
0500000US26071,Michigan,Iron County,11066,38918,2509,46.2758153,-88.4902778
0500000US26073,Michigan,Isabella County,69872,44408,1929,43.598799,-84.8567932
0500000US26075,Michigan,Jackson County,158510,51431,1295,42.1764362,-84.3542049
0500000US26077,Michigan,Kalamazoo County,265066,54431,1118,42.2278346,-85.52002399999999
0500000US26079,Michigan,Kalkaska County,18038,46004,2417,44.66744449999999,-85.02334599999999
0500000US26081,Michigan,Kent County,656955,60351,858,43.0097027,-85.52002399999999
0500000US26083,Michigan,Keweenaw County,2116,49779,5065,47.7515686,-88.3249369
0500000US26085,Michigan,Lake County,11853,34631,1689,43.9446996,-85.84862360000001
0500000US26087,Michigan,Lapeer County,87607,58952,2015,43.0482433,-83.1649001
0500000US26089,Michigan,Leelanau County,21761,63831,2584,45.0821226,-86.07336339999999
0500000US26091,Michigan,Lenawee County,98451,53972,1421,41.8433859,-84.01674229999999
0500000US26093,Michigan,Livingston County,191995,80897,1486,42.6207951,-83.8473015
0500000US26095,Michigan,Luce County,6229,42255,3662,46.5827512,-85.513329
0500000US26097,Michigan,Mackinac County,10799,46507,2323,46.02337199999999,-84.9963081
0500000US26099,Michigan,Macomb County,873972,60466,672,42.7168759,-82.82097399999999
0500000US26101,Michigan,Manistee County,24558,47172,2038,44.2444704,-86.32422249999999
0500000US26103,Michigan,Marquette County,66699,50771,1421,46.644579,-87.5593823
0500000US26105,Michigan,Mason County,29144,49663,2106,43.9664537,-86.49965460000001
0500000US26107,Michigan,Mecosta County,43453,44460,1813,43.6201025,-85.35496499999999
0500000US26109,Michigan,Menominee County,22780,45508,1955,45.4995277,-87.5746277
0500000US26111,Michigan,Midland County,83156,59271,2398,43.57509779999999,-84.3542049
0500000US26113,Michigan,Missaukee County,15118,44766,1878,44.366621,-85.02334599999999
0500000US26115,Michigan,Monroe County,150500,61514,1239,41.9738893,-83.5070203
0500000US26117,Michigan,Montcalm County,63888,47000,1473,43.3057341,-85.1894045
0500000US26119,Michigan,Montmorency County,9328,42305,2634,45.07427939999999,-84.1403141
0500000US26121,Michigan,Muskegon County,173566,48329,978,43.2831969,-86.7416374
0500000US26123,Michigan,Newaygo County,48980,46724,1209,43.55935820000001,-85.76666449999999
0500000US26125,Michigan,Oakland County,1257584,76387,629,42.59219239999999,-83.33618799999999
0500000US26127,Michigan,Oceana County,26467,46217,2117,43.6656285,-86.6611083
0500000US26129,Michigan,Ogemaw County,20997,40150,1526,44.3270741,-84.1857115
0500000US26131,Michigan,Ontonagon County,5720,38906,2108,46.8727913,-89.31311889999999
0500000US26133,Michigan,Osceola County,23460,42689,1546,43.92572790000001,-85.35496499999999
0500000US26135,Michigan,Oscoda County,8241,40255,2033,44.6278903,-84.1857115
0500000US26137,Michigan,Otsego County,24668,52645,2766,45.0992063,-84.6482398
0500000US26139,Michigan,Ottawa County,291830,67468,984,42.95302299999999,-86.0937312
0500000US26141,Michigan,Presque Isle County,12592,46439,2090,45.5729299,-83.597821
0500000US26143,Michigan,Roscommon County,24019,40302,1468,44.3516109,-84.68974949999999
0500000US26145,Michigan,Saginaw County,190539,46919,752,43.4044253,-84.01674229999999
0500000US26147,Michigan,St. Clair County,159128,55240,1156,43.016179,-82.6483442
0500000US26149,Michigan,St. Joseph County,60964,50117,1027,41.9118044,-85.52002399999999
0500000US26151,Michigan,Sanilac County,41170,45277,1461,43.4069041,-82.7347142
0500000US26153,Michigan,Schoolcraft County,8094,40747,2495,46.0693515,-86.1903622
0500000US26155,Michigan,Shiawassee County,68122,54742,1401,42.949754,-84.1857115
0500000US26157,Michigan,Tuscola County,52245,47694,1341,43.5301144,-83.5070203
0500000US26159,Michigan,Van Buren County,75677,52351,1557,42.2459665,-86.0121573
0500000US26161,Michigan,Washtenaw County,367601,69434,1194,42.3076493,-83.8473015
0500000US26163,Michigan,Wayne County,1749343,45321,376,42.2790746,-83.33618799999999
0500000US26165,Michigan,Wexford County,33631,44166,1397,44.387157,-85.52002399999999
0500000US27001,Minnesota,Aitkin County,15886,45989,2244,46.61854330000001,-93.45366920000001
0500000US27003,Minnesota,Anoka County,356921,79923,1132,45.3292832,-93.2197005
0500000US27005,Minnesota,Becker County,34423,59278,1882,46.9164628,-95.7036557
0500000US27007,Minnesota,Beltrami County,47188,47410,2260,48.0370038,-94.82892389999999
0500000US27009,Minnesota,Benton County,40889,56357,2775,45.7211058,-93.9732855
0500000US27011,Minnesota,Big Stone County,4991,51920,3291,45.4932045,-96.4724
0500000US27013,Minnesota,Blue Earth County,67653,55861,1830,43.9505132,-93.9878427
0500000US27015,Minnesota,Brown County,25008,57728,3041,44.2294379,-94.645035
0500000US27017,Minnesota,Carlton County,35871,60390,2897,46.5619247,-92.6847226
0500000US27019,Minnesota,Carver County,105089,97895,2694,44.82543099999999,-93.7841503
0500000US27021,Minnesota,Cass County,29779,50173,1503,47.2144536,-94.2309171
0500000US27023,Minnesota,Chippewa County,11800,54552,5908,45.0520041,-95.555641
0500000US27025,Minnesota,Chisago County,56579,80409,2335,45.524828,-92.9550305
0500000US27027,Minnesota,Clay County,64222,65000,2804,46.878186,-96.42575889999999
0500000US27029,Minnesota,Clearwater County,8818,46291,1989,47.72007869999999,-95.3105661
